Country;Color code
TOTAL;1.0
ABW;0.0
AFG;0.0029043701420068215
AGO;0.4333809713984993
ALB;0.0
AND;0.0
ARB;5.914640014825479
ARE;0.0
ARG;0.06741621776337105
ARM;0.0
ASM;0.0
ATG;0.0
AUS;0.3190373807222507
AUT;0.21518609273419537
AZE;0.0
BDI;31.299081213181072
BEL;0.12893515488015356
BEN;0.05246631839774295
BFA;0.023260315024871397
BGD;0.0008435417973957836
BGR;0.0
BHR;0.39182709341206656
BHS;0.0
BIH;0.0
BLR;0.0
BLZ;48.225648385994596
BMU;0.0
BOL;0.014329155879158608
BRA;0.008499554125136121
BRB;0.0
BRN;0.0
BTN;0.0
BWA;0.22502721401819506
CAF;0.8229140184303124
CAN;0.26696396829579416
CEB;0.11486628318835838
CHE;0.16744700341240745
CHI;0.0
CHL;0.0011936350251029327
CHN;0.15093227404474382
CIV;10.322039425638105
CMR;1.8819715872679543
COD;7.367018830973661
COG;0.5137935691228485
COL;0.005138706756596927
COM;0.0
CPV;0.0
CRI;28.976785380310748
CSS;1.2409388086114554
CUB;0.09773364033671629
CUW;0.0
CYM;0.0
CYP;0.005358045514014254
CZE;0.0
DEU;0.4730839793713282
DJI;63.03751592543805
DMA;0.0
DNK;0.24717686554948726
DOM;0.12031252481658175
DZA;1.8326966119329333
EAP;0.1601602000892065
EAR;2.6921355776907725
EAS;0.08354992854549266
ECA;0.020236108630666202
ECS;0.15583313684606928
ECU;0.018163132953371745
EGY;0.017013159586861122
EMU;0.19317048099165554
ERI;0.0
ESP;0.015293196383788843
EST;0.0
ETH;9.982106202548382
EUU;0.20087520652342977
FCS;5.288639302689169
FIN;0.017287415340691545
FJI;0.0
FRA;0.15596122162238402
FRO;0.0
FSM;0.0
GAB;0.061853274140553305
GBR;0.04056138715374225
GEO;0.0
GHA;0.3141466965651162
GIB;0.0
GIN;28.912742515240247
GMB;0.04831635163274482
GNB;1.9073050797694544
GNQ;0.0
GRC;0.08212118146720318
GRD;0.0
GRL;0.0
GTM;11.269814265516443
GUM;0.0
GUY;0.0
HIC;0.11550265231422338
HKG;0.10459664786969643
HND;20.872198991623648
HPC;9.163366043669152
HRV;0.0
HTI;0.0
HUN;3.1360770725910525
IBD;0.9115703014216612
IBT;1.7749527933170026
IDA;6.422819644548728
IDB;6.6568443829624995
IDN;0.009410089084170152
IDX;6.299308764767424
IMN;0.0
IND;0.1414756891963643
INX;0
IRL;0.007219611239815133
IRN;21.749443453205053
IRQ;0.00478454560904346
ISL;0.013582980829747902
ISR;0.0
ITA;0.009383487340661465
JAM;0.0
JOR;106.41197925818149
JPN;0.002253055382392598
KAZ;0.0
KEN;0.3499442577945053
KGZ;0.0
KHM;0.0
KIR;0.0
KNA;0.0
KOR;0.0007323578976450092
KWT;0.0
LAC;0.7577311377071122
LAO;0.0
LBN;47.04458378797777
LBR;0.0
LBY;0.0
LCA;0.0
LCN;0.7041659785305243
LDC;6.065754236408175
LIC;7.318708660780076
LIE;0.0
LKA;0.0
LMC;1.9447730988619736
LMY;1.898884377060015
LSO;0.07362545206138568
LTE;0.22875088582384284
LTU;0.0
LUX;0.05458184625621137
LVA;0.0
MAC;0.06007571583555792
MAF;0.0
MAR;0.005023186006319761
MCO;0.0
MDA;0.0
MDG;0.0
MDV;0.0
MEA;8.026479778658599
MEX;1.0052751473446924
MHL;0.0
MIC;1.5540463320464117
MKD;0.0
MLI;0.9468371623104975
MLT;0.0
MMR;0.0
MNA;21.850936992873436
MNE;0.0
MNG;0.0
MNP;0.0
MOZ;0.0233165981551948
MRT;15.996504148638898
MUS;0.0
MWI;62.79549343710381
MYS;0.2281901859096714
NAC;0.09739519934263043
NAM;0.0
NCL;0.0
NER;0.05913334390493222
NGA;0.01969620530793516
NIC;2.385064714876947
NLD;0.05577106526235876
NOR;0.17018138717824804
NPL;0.602830808822101
NRU;0.0
NZL;0.10125412673200286
OED;0.1361415508320096
OMN;0.0
OSS;1.7064889756569268
PAK;17.527013617397635
PAN;0.14530248145860403
PER;0.0132400826066638
PHL;0.15732996648305086
PLW;0.0
PNG;0.760354573070717
POL;0.0
PRE;6.1052578467866585
PRI;0.0
PRK;0.0
PRT;0.010130242822941777
PRY;0.005916721898839411
PSE;331.89373881260536
PSS;0.0
PST;0.11908890549910114
PYF;0.0
QAT;0.0
ROU;0.0
RUS;0.0
RWA;1.8981576973990182
SAS;1.794258997558518
SAU;0.0
SDN;26.2667114694154
SEN;3.4114809151173957
SGP;0.003928129955218012
SLB;0.0
SLE;19.11311462927827
SLV;1.7350324161405084
