Country;Color code
TOTAL;1.0
ABW;0.0
AFG;0.00031583256737419287
AGO;0.6434303435485403
ALB;0.06478217259256767
AND;0.0
ARB;8.394741844193021
ARE;0.010953329102570995
ARG;0.015237666347179142
ARM;72.15269975504492
ASM;0.0
ATG;0.0
AUS;0.3009982264065994
AUT;0.1461155591062599
AZE;0.037542625301671816
BDI;4.54067463980454
BEL;0.10339993597596861
BEN;0.6060216334282214
BFA;0.03871249461521904
BGD;0.1590743934022626
BGR;0.22149996791573187
BHR;0.00020958484364053215
BHS;0.0
BIH;5.489482250122985
BLR;0.04040810512408164
BLZ;1.797400713252676
BMU;0.0
BOL;0.030666284890159993
BRA;0.006950856201641394
BRB;0.0
BRN;0.0
BTN;0.0
BWA;0.8918238354695113
CAF;13.292948062059308
CAN;0.3507831643829711
CEB;0.11916698128234825
CHE;0.43192327611792014
CHI;0.0
CHL;0.008361609359758238
CHN;0.16985489073705273
CIV;6.311215443649093
CMR;2.1896495722633267
COD;7.865520012186709
COG;28.89343048513563
COL;0.0025961621849440084
COM;0.019580223049676482
CPV;0.0
CRI;0.7422334857515868
CSS;0.051126987644351064
CUB;0.042298705453461836
CUW;0.0
CYM;0.0
CYP;0.014661952452350035
CZE;0.030202451392997383
DEU;0.9280844290511466
DJI;25.47804811663058
DMA;0.0
DNK;0.9042069454892872
DOM;0.0
DZA;3.1959392991799582
EAP;0.22338320509984377
EAR;2.3947273208990163
EAS;0.1149501790419901
ECA;0.6580654092712509
ECS;0.4190357967720218
ECU;0.07558613210985786
EGY;0.06762950521104175
EMU;0.3767115217139557
ERI;0.9325101732512389
ESP;0.020845686844243223
EST;0.0026699430330397018
ETH;2.3933616295248883
EUU;0.3976007520525485
FCS;5.738776589258106
FIN;0.19729340683664776
FJI;0.0
FRA;0.1902941457451674
FRO;0.0
FSM;0.0
GAB;4.54129724917881
GBR;0.28749932033987463
GEO;1.5736223966227891
GHA;0.594570286579847
GIB;0.0
GIN;20.480099976485015
GMB;5.371013848903581
GNB;5.816198356208122
GNQ;0.0
GRC;0.09565228317041999
GRD;0.0
GRL;0.0
GTM;0.03807106479827429
GUM;0.0
GUY;0.0
HIC;0.206719134903638
HKG;0.016473889842387013
HND;0.0021183783002907994
HPC;5.4804111596728635
HRV;1.5067587296440668
HTI;0.0
HUN;0.13911965384464717
IBD;0.8720198396265856
IBT;1.5248182170349587
IDA;4.969735615999127
IDB;6.2976315354971755
IDN;0.27981722620005517
IDX;4.241361247707936
IMN;0.0
IND;0.1449090089621196
INX;0
IRL;0.06668649043836773
IRN;15.938879506837072
IRQ;6.020454092981212
ISL;0.052572943041597105
ISR;0.06293077085898956
ITA;0.014510205626026234
JAM;0.0
JOR;188.94039598239374
JPN;0.001519958362382654
KAZ;0.8373203238483947
KEN;6.855101510008154
KGZ;1.8392132341518204
KHM;0.003920752789340214
KIR;0.0
KNA;0.0
KOR;2.4257173098733262e-05
KWT;0.06968281331698654
LAC;0.02546362929458487
LAO;0.0
LBN;33.18247674306058
LBR;18.151366304111658
LBY;0.5665814485319777
LCA;0.0
LCN;0.024727405298537532
LDC;3.9204118610884624
LIC;5.241910285020106
LIE;0.11910943626385045
LKA;0.0007106008038328952
LMC;1.9926365968946451
LMY;1.7579672729664277
LSO;0.017952779428829328
LTE;0.351075478720999
LTU;0.03288513206570305
LUX;0.11725985260599674
LVA;0.001352310974094058
MAC;0.0
MAF;0.0
MAR;0.047644610402366415
MCO;0.0
MDA;0.04891084307864553
MDG;0.002073770978962997
MDV;0.0
MEA;8.829342083654511
MEX;0.03522802064889606
MHL;0.0
MIC;1.524945763467673
MKD;1.2414172768004883
MLI;0.7328379684877179
MLT;0.07482325284751225
MMR;0.0
MNA;13.319745676007987
MNE;0.0
MNG;0.0
MNP;0.0
MOZ;0.011200452215599715
MRT;0.12264165647801718
MUS;0.004390125378635816
MWI;0.5716163008681057
MYS;0.7906820736327157
NAC;0.11680866875571813
NAM;9.610079105358581
NCL;0.0
NER;0.007388792837813045
NGA;0.04981229001766936
NIC;0.046496501121271495
NLD;0.7104121973472728
NOR;0.592826313299915
NPL;5.413358965639504
NRU;0.0
NZL;0.18556692059444338
OED;0.18833911031731895
OMN;0.0
OSS;1.47691054743654
PAK;13.585913669311457
PAN;0.17278269522868
PER;0.014329321157470222
PHL;0.0012906014080852092
PLW;0.0
PNG;0.739641299197821
POL;0.01075615335286347
PRE;4.799776975750282
PRI;0.0
PRK;0.0
PRT;0.006866175846344081
PRY;0.0024114836546426073
PSE;330.3508931287923
PSS;0.0
