Country;Color code
TOTAL;1.0
ABW;0.0011712120180081735
AFG;1.3413072648659257
AGO;0.2587757158040394
ALB;0.02126531690296773
AND;0.0
ARB;7.358055380511814
ARE;0.008145627503486984
ARG;0.01617059493104659
ARM;2.889810276608631
ASM;0.0
ATG;0.007920373762830285
AUS;0.11599707572464146
AUT;0.7782125466244891
AZE;0.055865163607359276
BDI;4.62195389048852
BEL;0.29036089695812967
BEN;0.052776333582193136
BFA;1.3753464634731305
BGD;1.1675621223369455
BGR;0.7837676528488854
BHR;0.025646501513529277
BHS;0.00347062543231626
BIH;0.6228883039755607
BLR;0.06927510127302369
BLZ;0.0
BMU;0.0
BOL;0.03626996169031218
BRA;0.013296547121219386
BRB;0.0
BRN;0.0
BTN;0.0
BWA;0.30999800016597273
CAF;2.1903743405499987
CAN;0.2090989927204236
CEB;0.09224854695214765
CHE;0.42104416738909956
CHI;0.0
CHL;0.01931533887174978
CHN;0.06851680040447145
CIV;0.03863915190143009
CMR;10.552467627137025
COD;4.632565812572317
COG;5.784121038162195
COL;0.0019523640621633134
COM;0.0
CPV;0.0
CRI;0.1957502867305021
CSS;0.005771670774752555
CUB;0.008312999385380753
CUW;0.0515781766142451
CYM;0.012546615877039815
CYP;1.1919321365025166
CZE;0.05515356937499451
DEU;0.6331442264935182
DJI;10.057112764547346
DMA;0.0
DNK;0.35794267900159366
DOM;0.018154470764411137
DZA;1.0529987529652443
EAP;0.08869368499356046
EAR;2.0684712160215173
EAS;0.06614420153030788
ECA;2.4906647963926853
ECS;0.776692689165523
ECU;2.2305985740504903
EGY;1.082075323628261
EMU;0.394692064476582
ERI;0
ESP;0.03289611396677384
EST;0.0395355406421937
ETH;5.847265053642934
EUU;0.40571771862319167
FCS;5.953933955677564
FIN;0.2516103619999643
FJI;0.005128725829884343
FRA;0.39933438451062536
FRO;0.0
FSM;0.01863912201303937
GAB;0.15191356357395175
GBR;0.1444888653673397
GEO;0.25460866491446704
GHA;0.2532104495340031
GIB;0.0
GIN;0.32928053364324733
GMB;2.8481261094359835
GNB;4.025050279338024
GNQ;0.0
GRC;0.6998452526861758
GRD;0.002392701577085399
GRL;0.0
GTM;0.008001478586528199
GUM;0.0
GUY;0.00600950238893662
HIC;0.16616931747824684
HKG;0.0011276377154727352
HND;0.0009807094761731898
HPC;4.384045060586617
HRV;0.015998902621308892
HTI;0.0003516137620107872
HUN;0.10232517537048223
IBD;0.8246481599185043
IBT;1.2146851096152813
IDA;3.311950744544609
IDB;2.6347345631246766
IDN;0.014250654979284056
IDX;3.7086909883182377
IMN;0.0
IND;0.09401522657453432
INX;0
IRL;0.0643762021885232
IRN;4.781395837195381
IRQ;2.933826484832586
ISL;0.029128742649286336
ISR;0.3349690391226469
ITA;0.2498399609046805
JAM;0.00210083411325637
JOR;133.0735545577757
JPN;0.0016608330512241233
KAZ;0.011266904963352331
KEN;6.130851959481357
KGZ;0.03928967793173239
KHM;0.0028608375648190823
KIR;0.0
KNA;0.0
KOR;0.004006495329248945
KWT;0.026923433441730926
LAC;0.1501919773695854
LAO;0.0
LBN;68.01789889790632
LBR;3.169950365018894
LBY;0.6426188031999064
LCA;0.002969453768940021
LCN;0.14657372248804532
LDC;3.622714717028933
