Country;Color code
TOTAL;1.0
ABW;0.0
AFG;1.0148953098051126
AGO;0.5226235961209972
ALB;1.0407220643035104
AND;0.0
ARB;7.594571636295126
ARE;0.011650366063839736
ARG;0.06039584123896301
ARM;55.86659685156046
ASM;0.0
ATG;0.0
AUS;0.30443059228132735
AUT;0.6950854255207112
AZE;25.320548221126185
BDI;3.245952102786052
BEL;0.23777823134228265
BEN;0.8303098934175064
BFA;2.469932281720254
BGD;0.22079408604733985
BGR;0.09937894491047199
BHR;0.0
BHS;0.02274745336495718
BIH;0.0
BLR;1.748484200175352
BLZ;15.947257799118479
BMU;0.0
BOL;0.06129805008542512
BRA;0.003729589595584105
BRB;0.0
BRN;0.0
BTN;0.0
BWA;0.05436170614396
CAF;9.730815579802348
CAN;0.3977715947505994
CEB;0.5937299979427245
CHE;0.48387386226414025
CHI;0.0
CHL;0.005805254159403452
CHN;0.1776463372487268
CIV;15.946166343498316
CMR;2.4368577272272174
COD;15.060677136088112
COG;5.083713941911171
COL;0.002567494511611934
COM;0.0
CPV;0.0
CRI;2.449852723281686
CSS;0.46771320831629604
CUB;0.07230168227535412
CUW;0.0
CYM;0.0
CYP;0.00825217253926007
CZE;0.05136549323782645
DEU;0.9394004433194578
DJI;28.422325872136454
DMA;0.0
DNK;0.6611967167774736
DOM;0.037513203358717315
DZA;3.6214724491920496
EAP;0.18230542316229498
EAR;2.0605981756730265
EAS;0.0883128858078359
ECA;1.0426841249984968
ECS;0.4976399776161803
ECU;0.008688412042267049
EGY;0.06239151757171245
EMU;0.4184429236025142
ERI;0.839988913141468
ESP;0.015573352967340403
EST;0.0
ETH;6.287095408037273
EUU;0.46430643701777935
FCS;6.298632506139268
FIN;0.15790630944222706
FJI;0.004864313265363204
FRA;0.17324987723433297
FRO;0.0
FSM;0.0
GAB;0.20041962358587428
GBR;0.12714113795536383
GEO;0.015891688366553886
GHA;1.7244637029682168
GIB;0.0
GIN;71.48143690718442
GMB;4.402636853194729
GNB;12.5496298231376
GNQ;0.0
GRC;0.06845838695304791
GRD;0.0
GRL;0.0
GTM;0.08499366046787345
GUM;0.0
GUY;0.0
HIC;0.22779665697039142
HKG;0.015429113022891154
HND;0.00749018711995941
HPC;8.005708204440454
HRV;10.021554399522325
HTI;0.0
HUN;0.2230157128508323
IBD;0.9034361870628004
IBT;1.550731970536087
IDA;5.129807900656341
IDB;3.6631245245679023
IDN;0.00019580621475595721
IDX;5.947168584793121
IMN;0.0
IND;0.20060927687798788
INX;0
IRL;0.0016398586128824658
IRN;16.611330320669843
IRQ;5.539049169456847
ISL;0.05744614613707381
ISR;0.0
ITA;0.08965009462263414
JAM;0.004000206089786332
JOR;165.62866415368657
JPN;0.002048604406750697
KAZ;0.6000306768049494
KEN;6.545758092554209
KGZ;3.054885295370886
KHM;0.0012742642629321535
KIR;0.0
KNA;0.0
KOR;1.7231934601307805e-05
KWT;0.21793780015244937
LAC;0.06129451286326612
LAO;0.0
LBN;33.84794828087863
LBR;56.6348744267847
LBY;0.40576396743589505
LCA;0.0
LCN;0.05757917553247967
LDC;5.514207385915841
LIC;7.753223425206249
LIE;0.0
LKA;0.0005583207867967889
LMC;1.5201930648681745
LMY;1.7310294484480824
LSO;0.0
LTE;0.43235642949051045
LTU;0.0
LUX;0.06109508189974816
LVA;0.0
MAC;0.0
MAF;0.0
MAR;0.0010456666113980338
MCO;0.0
MDA;0.0
MDG;0.0
MDV;0.0
MEA;8.330564702444917
MEX;0.11524601957271337
MHL;0.0
MIC;1.3527196714347234
MKD;1.1800334675189006
MLI;1.6480688838258217
MLT;0.16799426042336374
MMR;0.0
MNA;12.664576713335007
MNE;0.0
MNG;0.0
MNP;0.0
MOZ;0.011140122757544372
MRT;5.188811175625921
MUS;0.0
MWI;0.11535482947989405
MYS;0.07393670380209813
NAC;0.1582479172848778
NAM;0.6064422328514173
NCL;0.0
NER;2.42656926801331
NGA;0.06308795562897446
NIC;0.08144543390389197
NLD;0.4206981702143667
NOR;0.5546302241927484
NPL;5.29053258630758
NRU;0.0
NZL;0.09649306572450603
OED;0.22026573323779275
OMN;0.0
OSS;0.9167137226319165
PAK;7.656061179405832
PAN;0.11183020321899342
PER;0.012670005634751815
PHL;0.0061638895446068116
PLW;0.0
PNG;1.299506737608284
POL;0.005039208999000411
PRE;6.498462349300969
PRI;0.0
PRK;0.0
PRT;0.004271442307876636
PRY;0.005428529028984099
PSE;292.61297979666017
PSS;0.5200195629651728
PST;0.23936428389675057
PYF;0.0
QAT;0.0
ROU;0.006570754436176503
