Country;Color code
TOTAL;1.0
ABW;0.0
AFG;0.001170478070166104
AGO;0.6964942134558889
ALB;0.00633306021127893
AND;0.0
ARB;9.930930558468134
ARE;0.003592142329733314
ARG;0.03736327334135372
ARM;76.05817309305696
ASM;0.0
ATG;0.0
AUS;0.32812205630143537
AUT;0.17143282718284314
AZE;0.03855656218084575
BDI;7.723658355013587
BEL;0.11014806633128166
BEN;0.6912661243133099
BFA;0.04376739006133636
BGD;0.1669119568063982
BGR;0.3195169913551222
BHR;0.0
BHS;0.0
BIH;4.049393285300365
BLR;0.048535314824818855
BLZ;1.6252925103813873
BMU;0.0
BOL;0.05718036091252461
BRA;0.009963338971838187
BRB;0.0
BRN;0.0
BTN;0.0
BWA;0.7483287326716656
CAF;13.92009096282152
CAN;0.4116624475146537
CEB;0.08172734247470166
CHE;0.40411154422722523
CHI;0.0
CHL;0.012590571704085922
CHN;0.19976506494839044
CIV;4.223071855568323
CMR;3.415549944593699
COD;5.775055088294338
COG;24.951002866204988
COL;0.0029949322719502775
COM;0.0
CPV;0.0
CRI;1.5309745087863085
CSS;0.047462046103545555
CUB;0.0412421743422752
CUW;0.0
CYM;0.0
CYP;0.06211081375149916
CZE;0.03701671300838498
DEU;1.067128059838335
DJI;35.409118609442594
DMA;0.0
DNK;0.9036515571712804
DOM;0.0
DZA;3.645258096085328
EAP;0.2099803087625788
EAR;2.316598425310528
EAS;0.1164527720958532
ECA;0.5970123679572892
ECS;0.4341414208236701
ECU;0.30877876874392357
EGY;1.0952744029732813
EMU;0.4061716719048865
ERI;1.7755256947084797
ESP;0.01759034746868857
EST;0.0027757643862265082
ETH;2.345001785637332
EUU;0.41318512841183824
FCS;6.544747164534684
FIN;0.17652521324732554
FJI;0.0
FRA;0.19686713564268918
FRO;0.0
FSM;0.0
GAB;4.447644009372588
GBR;0.37662555205875947
GEO;0.9143826738675398
GHA;2.4819967079803322
GIB;0.0
GIN;24.431003628006852
GMB;6.11054633344807
GNB;6.88635515986612
GNQ;0.0
GRC;0.036505851780149784
GRD;0.0
GRL;0.0
GTM;0.043350503130588934
GUM;0.0
GUY;0.0
HIC;0.2404520056274149
HKG;0.032125784402553696
HND;0.0029029081156432737
HPC;5.694611136576664
HRV;0.29623666024479567
HTI;0.0
HUN;0.19460719483524322
IBD;0.8513609632282592
IBT;1.4405096942296995
IDA;4.43639497900233
IDB;4.287891755313547
IDN;0.0009719971566520396
IDX;4.523879554364574
IMN;0.0
IND;0.16226333403218274
INX;0
IRL;0.10261978368396331
IRN;9.717155742358472
IRQ;2.4972262199163398
ISL;0.05899443071266525
ISR;0.08780253908217996
ITA;0.02247287270704848
JAM;0.0
JOR;233.97028601274215
JPN;0.0014262143414492073
KAZ;0.7449770988103427
KEN;7.834933300532987
KGZ;1.292719879357895
KHM;0.006942867649215646
KIR;0.0
KNA;0.0
KOR;9.473771383082997e-05
KWT;0.08584016292223783
LAC;0.036497517044728235
LAO;0.0
LBN;39.872740560889326
LBR;13.617638941434743
LBY;0.9196098463601747
LCA;0.0
LCN;0.035253096903345445
LDC;4.116246326662239
LIC;6.1457718834839286
LIE;0.14083187357148483
LKA;0.0014722184537325832
LMC;1.7504784180538677
LMY;1.7265235614591854
LSO;0.0
LTE;0.38821685287412705
LTU;0.04570554914033557
LUX;0.11690383084472745
LVA;0.003027027851306263
MAC;0.0
MAF;0.0
MAR;0.05404626164047728
MCO;0.0
MDA;0.0366399783807323
MDG;0.0
MDV;0.0
MEA;9.483759120974147
MEX;0.018950455946053397
MHL;0.0
MIC;1.4212416029962969
MKD;0.06103412668497153
MLI;0.9694448554398807
MLT;0.4208722122320062
MMR;0.0
MNA;14.30682312783908
MNE;0.0
MNG;0.0
MNP;0.0
MOZ;0.019189000369590422
MRT;0.18197014804671094
MUS;0.0
MWI;0.32559263900813007
MYS;0.13475056309528907
NAC;0.13336452430172296
NAM;6.622483553576115
NCL;0.0
NER;0.032326841550488594
NGA;0.06972844325215703
NIC;0.053082955784197215
NLD;0.6820610021210908
NOR;0.5740324089515403
NPL;6.053885381346413
NRU;0.0
NZL;0.17797518370628074
OED;0.219697679744246
OMN;0.0
OSS;1.4157929762914874
PAK;8.048151451231297
PAN;0.2079667485886732
PER;0.01807271488073047
PHL;0.0012159378891715724
PLW;0.0
PNG;1.3073151368868128
POL;0.018169234268516524
PRE;4.749603822336135
PRI;0.0
PRK;0.0
PRT;0.006624977129963334
PRY;0.004180863607176833
PSE;436.63999333802025
PSS;0.0
PST;0.2318016819499084
PYF;0.0
QAT;0.005466539468440678
